Year,Partner Region,Trade Flow,Type of Ownership,NACE Rev 2 Activity,VALUE
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Paper and paper products (C17),349019.778
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Printing and reproduction of recorded media (C18),
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Coke and refined petroleum products (C19),
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Chemicals and chemical products (C20),12178119.502
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Basic pharmaceutical products and preparations (C21),15117242.68
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Rubber and plastic products (C22),1432400.231
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Other non-metallic mineral products (C23),565650.294
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Basic metals (C24),666375.274
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Fabricated metal products, except machinery and equipment (C25)",765920.036
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Computer, electronic and optical products (C26)",13402258.448
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Electrical equipment (C27),489273.253
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Machinery and equipment n.e.c. (C28),1298227.341
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Motor vehicles, trailers and semi-trailers (C29)",377229.114
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Other transport equipment (C30),
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Furniture (C31),196308.888
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Other manufacturing (C32),3544251.142
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Repair and installation of machinery and equipment (C33),1344713.243
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Electricity, gas, steam and air conditioning supply (D)",
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Water supply; sewerage, waste management and remediation activities (E)",
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Construction (F),1442282.393
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),43135673.092
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),4890083.505
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Wholesale trade, except of motor vehicles and motorcycles (G46)",29565404.13
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Retail trade, except of motor vehicles and motorcycles (G47)",8680185.457
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Transportation and storage (H),1486170.824
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Accommodation and Food and Other Services (I, OTU)",890151.368
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Information and communication (J),2688980.732
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Financial and insurance activities (K),3038128.343
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Real estate activities (L),
2022,Total Trade in Goods,Imports,Total - All Ownership Types,"Professional, scientific and technical activities (M)",2240476.593
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Administrative and support service activities (N),16163762.32
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Unknown,0.0
2022,Total Trade in Goods,Imports,Total - All Ownership Types,Total Trade in Goods,134746419.522
2022,Total Trade in Goods,Exports,Domestically controlled,"Agriculture, forestry and fishing (A)",214200.819
2022,Total Trade in Goods,Exports,Domestically controlled,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",2908684.981
2022,Total Trade in Goods,Exports,Domestically controlled,Mining and quarrying (B),
2022,Total Trade in Goods,Exports,Domestically controlled,Industry (B - E),15891489.182
2022,Total Trade in Goods,Exports,Domestically controlled,Manufacturing (C),15637986.372
2022,Total Trade in Goods,Exports,Domestically controlled,Food products (C10),5526491.504
2022,Total Trade in Goods,Exports,Domestically controlled,Beverages (C11),603865.655
2022,Total Trade in Goods,Exports,Domestically controlled,Tobacco products (C12),
2022,Total Trade in Goods,Exports,Domestically controlled,Textiles (C13),43638.151
2022,Total Trade in Goods,Exports,Domestically controlled,Wearing apparel (C14),20707.476
2022,Total Trade in Goods,Exports,Domestically controlled,Leather and related products (C15),
2022,Total Trade in Goods,Exports,Domestically controlled,"Wood and wood products, except furniture (C16)",462388.165
2022,Total Trade in Goods,Exports,Domestically controlled,Paper and paper products (C17),116086.902
2022,Total Trade in Goods,Exports,Domestically controlled,Printing and reproduction of recorded media (C18),12543.655
2022,Total Trade in Goods,Exports,Domestically controlled,Coke and refined petroleum products (C19),0.0
2022,Total Trade in Goods,Exports,Domestically controlled,Chemicals and chemical products (C20),756128.373
2022,Total Trade in Goods,Exports,Domestically controlled,Basic pharmaceutical products and preparations (C21),1705157.101
2022,Total Trade in Goods,Exports,Domestically controlled,Rubber and plastic products (C22),355849.392
2022,Total Trade in Goods,Exports,Domestically controlled,Other non-metallic mineral products (C23),306601.127
2022,Total Trade in Goods,Exports,Domestically controlled,Basic metals (C24),336589.368
2022,Total Trade in Goods,Exports,Domestically controlled,"Fabricated metal products, except machinery and equipment (C25)",362649.053
2022,Total Trade in Goods,Exports,Domestically controlled,"Computer, electronic and optical products (C26)",694907.102
2022,Total Trade in Goods,Exports,Domestically controlled,Electrical equipment (C27),95301.268
2022,Total Trade in Goods,Exports,Domestically controlled,Machinery and equipment n.e.c. (C28),1059361.592
2022,Total Trade in Goods,Exports,Domestically controlled,"Motor vehicles, trailers and semi-trailers (C29)",121708.911
2022,Total Trade in Goods,Exports,Domestically controlled,Other transport equipment (C30),
2022,Total Trade in Goods,Exports,Domestically controlled,Furniture (C31),39663.802
2022,Total Trade in Goods,Exports,Domestically controlled,Other manufacturing (C32),2573874.751
2022,Total Trade in Goods,Exports,Domestically controlled,Repair and installation of machinery and equipment (C33),414892.089
2022,Total Trade in Goods,Exports,Domestically controlled,"Electricity, gas, steam and air conditioning supply (D)",
2022,Total Trade in Goods,Exports,Domestically controlled,"Water supply; sewerage, waste management and remediation activities (E)",
2022,Total Trade in Goods,Exports,Domestically controlled,Construction (F),87364.629
2022,Total Trade in Goods,Exports,Domestically controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),7054245.952
2022,Total Trade in Goods,Exports,Domestically controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),184512.522
2022,Total Trade in Goods,Exports,Domestically controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",6327258.37
2022,Total Trade in Goods,Exports,Domestically controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",542475.06
2022,Total Trade in Goods,Exports,Domestically controlled,Transportation and storage (H),247268.285
2022,Total Trade in Goods,Exports,Domestically controlled,"Accommodation and Food and Other Services (I, OTU)",
2022,Total Trade in Goods,Exports,Domestically controlled,Information and communication (J),231985.07
2022,Total Trade in Goods,Exports,Domestically controlled,Financial and insurance activities (K),866248.374
2022,Total Trade in Goods,Exports,Domestically controlled,Real estate activities (L),
2022,Total Trade in Goods,Exports,Domestically controlled,"Professional, scientific and technical activities (M)",739653.553
2022,Total Trade in Goods,Exports,Domestically controlled,Administrative and support service activities (N),326955.113
2022,Total Trade in Goods,Exports,Domestically controlled,Unknown,0.0
2022,Total Trade in Goods,Exports,Domestically controlled,Total Trade in Goods,25854420.115
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, forestry and fishing (A)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",460406.851
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Mining and quarrying (B),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Industry (B - E),1544800.184
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Manufacturing (C),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Food products (C10),634888.778
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Beverages (C11),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Tobacco products (C12),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Textiles (C13),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Wearing apparel (C14),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Leather and related products (C15),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Wood and wood products, except furniture (C16)",0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Paper and paper products (C17),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Printing and reproduction of recorded media (C18),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Coke and refined petroleum products (C19),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Chemicals and chemical products (C20),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Basic pharmaceutical products and preparations (C21),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Rubber and plastic products (C22),19555.804
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Other non-metallic mineral products (C23),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Basic metals (C24),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",1472.879
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Computer, electronic and optical products (C26)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Electrical equipment (C27),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Machinery and equipment n.e.c. (C28),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",34980.049
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Other transport equipment (C30),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Furniture (C31),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Other manufacturing (C32),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Repair and installation of machinery and equipment (C33),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Construction (F),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),1536614.083
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",1533585.74
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Transportation and storage (H),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Information and communication (J),2705.774
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Financial and insurance activities (K),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Real estate activities (L),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,"Professional, scientific and technical activities (M)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Administrative and support service activities (N),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Unknown,0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled with own affiliates abroad,Total Trade in Goods,3541821.118
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, forestry and fishing (A)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",2448278.13
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Mining and quarrying (B),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Industry (B - E),14346688.998
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Manufacturing (C),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Food products (C10),4891602.726
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Beverages (C11),603865.655
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Tobacco products (C12),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Textiles (C13),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Wearing apparel (C14),20707.476
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Leather and related products (C15),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Wood and wood products, except furniture (C16)",462388.165
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Paper and paper products (C17),116086.902
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Printing and reproduction of recorded media (C18),12543.655
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Coke and refined petroleum products (C19),0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Chemicals and chemical products (C20),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Basic pharmaceutical products and preparations (C21),1705157.101
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Rubber and plastic products (C22),336293.588
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Other non-metallic mineral products (C23),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Basic metals (C24),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",361176.174
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Computer, electronic and optical products (C26)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Electrical equipment (C27),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Machinery and equipment n.e.c. (C28),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",86728.862
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Other transport equipment (C30),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Furniture (C31),39663.802
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Other manufacturing (C32),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Repair and installation of machinery and equipment (C33),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",3065.098
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Construction (F),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),5517631.869
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",4793672.63
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Transportation and storage (H),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",151518.895
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Information and communication (J),229279.296
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Financial and insurance activities (K),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Real estate activities (L),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,"Professional, scientific and technical activities (M)",
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Administrative and support service activities (N),
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Unknown,0.0
2022,Total Trade in Goods,Exports,Of which - Domestically controlled without own affiliates abroad,Total Trade in Goods,22312598.997
2022,Total Trade in Goods,Exports,Foreign controlled,"Agriculture, forestry and fishing (A)",
2022,Total Trade in Goods,Exports,Foreign controlled,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",6681543.361
2022,Total Trade in Goods,Exports,Foreign controlled,Mining and quarrying (B),
2022,Total Trade in Goods,Exports,Foreign controlled,Industry (B - E),159013249.043
2022,Total Trade in Goods,Exports,Foreign controlled,Manufacturing (C),158539455.528
2022,Total Trade in Goods,Exports,Foreign controlled,Food products (C10),11416353.875
2022,Total Trade in Goods,Exports,Foreign controlled,Beverages (C11),665354.211
2022,Total Trade in Goods,Exports,Foreign controlled,Tobacco products (C12),0.0
2022,Total Trade in Goods,Exports,Foreign controlled,Textiles (C13),66353.842
2022,Total Trade in Goods,Exports,Foreign controlled,Wearing apparel (C14),
2022,Total Trade in Goods,Exports,Foreign controlled,Leather and related products (C15),
2022,Total Trade in Goods,Exports,Foreign controlled,"Wood and wood products, except furniture (C16)",156327.996
2022,Total Trade in Goods,Exports,Foreign controlled,Paper and paper products (C17),109262.531
2022,Total Trade in Goods,Exports,Foreign controlled,Printing and reproduction of recorded media (C18),
2022,Total Trade in Goods,Exports,Foreign controlled,Coke and refined petroleum products (C19),
2022,Total Trade in Goods,Exports,Foreign controlled,Chemicals and chemical products (C20),31738603.31
2022,Total Trade in Goods,Exports,Foreign controlled,Basic pharmaceutical products and preparations (C21),77822946.263
2022,Total Trade in Goods,Exports,Foreign controlled,Rubber and plastic products (C22),1332820.803
2022,Total Trade in Goods,Exports,Foreign controlled,Other non-metallic mineral products (C23),205762.97
2022,Total Trade in Goods,Exports,Foreign controlled,Basic metals (C24),477345.579
2022,Total Trade in Goods,Exports,Foreign controlled,"Fabricated metal products, except machinery and equipment (C25)",592436.804
2022,Total Trade in Goods,Exports,Foreign controlled,"Computer, electronic and optical products (C26)",15366879.468
2022,Total Trade in Goods,Exports,Foreign controlled,Electrical equipment (C27),306645.564
2022,Total Trade in Goods,Exports,Foreign controlled,Machinery and equipment n.e.c. (C28),1632820.985
2022,Total Trade in Goods,Exports,Foreign controlled,"Motor vehicles, trailers and semi-trailers (C29)",446383.219
2022,Total Trade in Goods,Exports,Foreign controlled,Other transport equipment (C30),
2022,Total Trade in Goods,Exports,Foreign controlled,Furniture (C31),112042.501
2022,Total Trade in Goods,Exports,Foreign controlled,Other manufacturing (C32),14539816.608
2022,Total Trade in Goods,Exports,Foreign controlled,Repair and installation of machinery and equipment (C33),267662.123
2022,Total Trade in Goods,Exports,Foreign controlled,"Electricity, gas, steam and air conditioning supply (D)",
2022,Total Trade in Goods,Exports,Foreign controlled,"Water supply; sewerage, waste management and remediation activities (E)",
2022,Total Trade in Goods,Exports,Foreign controlled,Construction (F),25516.526
2022,Total Trade in Goods,Exports,Foreign controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),7688286.268
2022,Total Trade in Goods,Exports,Foreign controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),40851.504
2022,Total Trade in Goods,Exports,Foreign controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",6960296.236
2022,Total Trade in Goods,Exports,Foreign controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",687138.528
2022,Total Trade in Goods,Exports,Foreign controlled,Transportation and storage (H),671779.093
2022,Total Trade in Goods,Exports,Foreign controlled,"Accommodation and Food and Other Services (I, OTU)",
2022,Total Trade in Goods,Exports,Foreign controlled,Information and communication (J),906822.325
2022,Total Trade in Goods,Exports,Foreign controlled,Financial and insurance activities (K),1063183.237
2022,Total Trade in Goods,Exports,Foreign controlled,Real estate activities (L),
2022,Total Trade in Goods,Exports,Foreign controlled,"Professional, scientific and technical activities (M)",1059397.378
2022,Total Trade in Goods,Exports,Foreign controlled,Administrative and support service activities (N),2025415.369
2022,Total Trade in Goods,Exports,Foreign controlled,Unknown,0.0
2022,Total Trade in Goods,Exports,Foreign controlled,Total Trade in Goods,173383078.672
2022,Total Trade in Goods,Exports,Ownership unknown,"Agriculture, forestry and fishing (A)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Mining and quarrying (B),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Industry (B - E),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Manufacturing (C),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Food products (C10),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Beverages (C11),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Tobacco products (C12),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Textiles (C13),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Wearing apparel (C14),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Leather and related products (C15),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Wood and wood products, except furniture (C16)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Paper and paper products (C17),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Printing and reproduction of recorded media (C18),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Coke and refined petroleum products (C19),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Chemicals and chemical products (C20),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Basic pharmaceutical products and preparations (C21),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Rubber and plastic products (C22),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Other non-metallic mineral products (C23),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Basic metals (C24),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Fabricated metal products, except machinery and equipment (C25)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Computer, electronic and optical products (C26)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Electrical equipment (C27),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Machinery and equipment n.e.c. (C28),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Motor vehicles, trailers and semi-trailers (C29)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Other transport equipment (C30),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Furniture (C31),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Other manufacturing (C32),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Repair and installation of machinery and equipment (C33),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Electricity, gas, steam and air conditioning supply (D)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Construction (F),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Wholesale trade, except of motor vehicles and motorcycles (G46)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Retail trade, except of motor vehicles and motorcycles (G47)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Transportation and storage (H),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Accommodation and Food and Other Services (I, OTU)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Information and communication (J),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Financial and insurance activities (K),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Real estate activities (L),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,"Professional, scientific and technical activities (M)",0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Administrative and support service activities (N),0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Unknown,0.0
2022,Total Trade in Goods,Exports,Ownership unknown,Total Trade in Goods,0.0
2022,Total Trade in Goods,Exports,Total - All Ownership Types,"Agriculture, forestry and fishing (A)",
2022,Total Trade in Goods,Exports,Total - All Ownership Types,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",9590228.342
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Mining and quarrying (B),
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Industry (B - E),174904738.225
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Manufacturing (C),174177441.9
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Food products (C10),16942845.379
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Beverages (C11),1269219.866
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Tobacco products (C12),
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Textiles (C13),109991.993
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Wearing apparel (C14),
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Leather and related products (C15),21526.899
2022,Total Trade in Goods,Exports,Total - All Ownership Types,"Wood and wood products, except furniture (C16)",618716.161
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Paper and paper products (C17),225349.433
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Printing and reproduction of recorded media (C18),
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Coke and refined petroleum products (C19),
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Chemicals and chemical products (C20),32494731.683
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Basic pharmaceutical products and preparations (C21),79528103.364
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Rubber and plastic products (C22),1688670.195
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Other non-metallic mineral products (C23),512364.097
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Basic metals (C24),813934.947
2022,Total Trade in Goods,Exports,Total - All Ownership Types,"Fabricated metal products, except machinery and equipment (C25)",955085.857
2022,Total Trade in Goods,Exports,Total - All Ownership Types,"Computer, electronic and optical products (C26)",16061786.57
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Electrical equipment (C27),401946.832
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Machinery and equipment n.e.c. (C28),2692182.577
2022,Total Trade in Goods,Exports,Total - All Ownership Types,"Motor vehicles, trailers and semi-trailers (C29)",568092.13
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Other transport equipment (C30),
2022,Total Trade in Goods,Exports,Total - All Ownership Types,Furniture (C31),151706.303
