Year,Partner Region,Trade Flow,Product,NACE Rev 2 Activity,VALUE
2023,Total Trade in Goods,Exports,Textiles (C13),Administrative and support service activities (N),312.493
2023,Total Trade in Goods,Exports,Wearing apparel (C14),"Agriculture, forestry and fishing (A)",179.739
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Beverages (C11),110.324
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Textiles (C13),1345.975
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Wearing apparel (C14),17333.237
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Chemicals and chemical products (C20),40.203
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Rubber and plastic products (C22),160.05
2023,Total Trade in Goods,Exports,Wearing apparel (C14),"Computer, electronic and optical products (C26)",34.98
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Machinery and equipment n.e.c. (C28),133.704
2023,Total Trade in Goods,Exports,Wearing apparel (C14),"Motor vehicles, trailers and semi-trailers (C29)",5.176
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Other manufacturing (C32),91.325
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Construction (F),50.806
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),243.334
2023,Total Trade in Goods,Exports,Wearing apparel (C14),"Wholesale trade, except of motor vehicles and motorcycles (G46)",97338.837
2023,Total Trade in Goods,Exports,Wearing apparel (C14),"Retail trade, except of motor vehicles and motorcycles (G47)",211863.623
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Transportation and storage (H),1904.052
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Information and communication (J),1514.53
2023,Total Trade in Goods,Exports,Wearing apparel (C14),"Professional, scientific and technical activities (M)",2216.224
2023,Total Trade in Goods,Exports,Wearing apparel (C14),Administrative and support service activities (N),801.48
2023,Total Trade in Goods,Exports,Leather and related products (C15),Textiles (C13),12.595
2023,Total Trade in Goods,Exports,Leather and related products (C15),Wearing apparel (C14),31.108
2023,Total Trade in Goods,Exports,Leather and related products (C15),Leather and related products (C15),15545.543
2023,Total Trade in Goods,Exports,Leather and related products (C15),Chemicals and chemical products (C20),3.18
2023,Total Trade in Goods,Exports,Leather and related products (C15),Rubber and plastic products (C22),21.038
2023,Total Trade in Goods,Exports,Leather and related products (C15),"Computer, electronic and optical products (C26)",102.92
2023,Total Trade in Goods,Exports,Leather and related products (C15),Machinery and equipment n.e.c. (C28),4.727
2023,Total Trade in Goods,Exports,Leather and related products (C15),Other manufacturing (C32),804.038
2023,Total Trade in Goods,Exports,Leather and related products (C15),Construction (F),7.508
2023,Total Trade in Goods,Exports,Leather and related products (C15),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),60.627
2023,Total Trade in Goods,Exports,Leather and related products (C15),"Wholesale trade, except of motor vehicles and motorcycles (G46)",26414.837
2023,Total Trade in Goods,Exports,Leather and related products (C15),"Retail trade, except of motor vehicles and motorcycles (G47)",38037.157
2023,Total Trade in Goods,Exports,Leather and related products (C15),Transportation and storage (H),1070.788
2023,Total Trade in Goods,Exports,Leather and related products (C15),Information and communication (J),479.641
2023,Total Trade in Goods,Exports,Leather and related products (C15),Financial and insurance activities (K),52.625
2023,Total Trade in Goods,Exports,Leather and related products (C15),"Professional, scientific and technical activities (M)",423.513
2023,Total Trade in Goods,Exports,Leather and related products (C15),Administrative and support service activities (N),59.51
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)","Agriculture, forestry and fishing (A)",7782.123
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)","Wood and wood products, except furniture (C16)",470966.116
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Chemicals and chemical products (C20),14.89
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Rubber and plastic products (C22),459.819
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Other non-metallic mineral products (C23),594.302
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)","Computer, electronic and optical products (C26)",274.002
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Machinery and equipment n.e.c. (C28),52.735
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Furniture (C31),12614.067
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Other manufacturing (C32),6165.6
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Construction (F),975.738
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)","Wholesale trade, except of motor vehicles and motorcycles (G46)",42198.092
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Transportation and storage (H),45.719
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Information and communication (J),56.529
2023,Total Trade in Goods,Exports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)","Professional, scientific and technical activities (M)",1332.618
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Beverages (C11),1780.164
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Paper and paper products (C17),125888.722
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Printing and reproduction of recorded media (C18),6449.253
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Basic pharmaceutical products and preparations (C21),623.597
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Rubber and plastic products (C22),3782.334
2023,Total Trade in Goods,Exports,Paper and paper products (C17),"Fabricated metal products, except machinery and equipment (C25)",58.014
2023,Total Trade in Goods,Exports,Paper and paper products (C17),"Computer, electronic and optical products (C26)",655.062
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Machinery and equipment n.e.c. (C28),166.927
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Other manufacturing (C32),7564.379
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Construction (F),76.136
2023,Total Trade in Goods,Exports,Paper and paper products (C17),"Wholesale trade, except of motor vehicles and motorcycles (G46)",53140.003
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Information and communication (J),3175.096
2023,Total Trade in Goods,Exports,Paper and paper products (C17),"Professional, scientific and technical activities (M)",2410.919
2023,Total Trade in Goods,Exports,Paper and paper products (C17),Administrative and support service activities (N),936.533
2023,Total Trade in Goods,Exports,Coke and refined petroleum products (C19),Chemicals and chemical products (C20),1130.69
2023,Total Trade in Goods,Exports,Coke and refined petroleum products (C19),Construction (F),37.061
2023,Total Trade in Goods,Exports,Coke and refined petroleum products (C19),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),2360.786
2023,Total Trade in Goods,Exports,Coke and refined petroleum products (C19),"Wholesale trade, except of motor vehicles and motorcycles (G46)",33844.505
2023,Total Trade in Goods,Exports,Coke and refined petroleum products (C19),"Retail trade, except of motor vehicles and motorcycles (G47)",1617.348
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),"Agriculture, forestry and fishing (A)",12949.08
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Food products (C10),9065541.405
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Leather and related products (C15),432.707
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Printing and reproduction of recorded media (C18),311.309
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Chemicals and chemical products (C20),12760255.115
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Basic pharmaceutical products and preparations (C21),9526712.147
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Rubber and plastic products (C22),32823.847
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Other non-metallic mineral products (C23),9992.054
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Basic metals (C24),17253.153
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),"Computer, electronic and optical products (C26)",69298.143
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),"Motor vehicles, trailers and semi-trailers (C29)",82.626
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Repair and installation of machinery and equipment (C33),531.883
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),"Water supply; sewerage, waste management and remediation activities (E)",11376.015
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Construction (F),519.636
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),2963.918
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),"Wholesale trade, except of motor vehicles and motorcycles (G46)",753466.076
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),"Retail trade, except of motor vehicles and motorcycles (G47)",160214.791
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Transportation and storage (H),21848.121
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),Financial and insurance activities (K),307344.798
2023,Total Trade in Goods,Exports,Chemicals and chemical products (C20),"Professional, scientific and technical activities (M)",72438.876
2023,Total Trade in Goods,Exports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Agriculture, forestry and fishing (A)",4861.351
2023,Total Trade in Goods,Exports,Basic pharmaceutical products and pharmaceutical preparations (C21),Food products (C10),59274.357
2023,Total Trade in Goods,Exports,Basic pharmaceutical products and pharmaceutical preparations (C21),Chemicals and chemical products (C20),14316616.574
2023,Total Trade in Goods,Exports,Basic pharmaceutical products and pharmaceutical preparations (C21),Basic pharmaceutical products and preparations (C21),65933302.758
2023,Total Trade in Goods,Exports,Basic pharmaceutical products and pharmaceutical preparations (C21),Other manufacturing (C32),155821.418
2023,Total Trade in Goods,Exports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Wholesale trade, except of motor vehicles and motorcycles (G46)",4127520.617
2023,Total Trade in Goods,Exports,Basic pharmaceutical products and pharmaceutical preparations (C21),Financial and insurance activities (K),53759.677
2023,Total Trade in Goods,Exports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Professional, scientific and technical activities (M)",462268.05
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Agriculture, forestry and fishing (A)",2189.544
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Food products (C10),7895.36
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Beverages (C11),477.131
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Wearing apparel (C14),571.474
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Wood and wood products, except furniture (C16)",111.118
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Paper and paper products (C17),6695.508
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Printing and reproduction of recorded media (C18),855.493
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Chemicals and chemical products (C20),151037.245
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Basic pharmaceutical products and preparations (C21),41020.633
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Rubber and plastic products (C22),811161.437
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Other non-metallic mineral products (C23),40425.698
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Basic metals (C24),22397.215
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Fabricated metal products, except machinery and equipment (C25)",15442.568
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Computer, electronic and optical products (C26)",10016.269
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Electrical equipment (C27),285.721
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Motor vehicles, trailers and semi-trailers (C29)",685.09
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Other manufacturing (C32),91135.731
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Repair and installation of machinery and equipment (C33),3376.818
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Water supply; sewerage, waste management and remediation activities (E)",1264.246
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Construction (F),2031.452
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),41656.961
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Wholesale trade, except of motor vehicles and motorcycles (G46)",165692.147
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Retail trade, except of motor vehicles and motorcycles (G47)",17683.587
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Transportation and storage (H),3493.792
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Information and communication (J),1084.177
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Financial and insurance activities (K),18897.928
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),"Professional, scientific and technical activities (M)",10203.709
2023,Total Trade in Goods,Exports,Rubber and plastic products (C22),Administrative and support service activities (N),30850.921
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Food products (C10),16.235
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Beverages (C11),178.729
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Paper and paper products (C17),29.052
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Chemicals and chemical products (C20),1179.121
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Basic pharmaceutical products and preparations (C21),636.284
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Rubber and plastic products (C22),24372.294
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Other non-metallic mineral products (C23),462157.79
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Basic metals (C24),200.45
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),"Fabricated metal products, except machinery and equipment (C25)",5867.042
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),"Computer, electronic and optical products (C26)",3055.342
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Machinery and equipment n.e.c. (C28),3384.456
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Other manufacturing (C32),1107.249
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Repair and installation of machinery and equipment (C33),144.063
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),"Water supply; sewerage, waste management and remediation activities (E)",366.13
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Construction (F),13580.808
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),2886.68
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),"Wholesale trade, except of motor vehicles and motorcycles (G46)",64960.068
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),"Retail trade, except of motor vehicles and motorcycles (G47)",18181.65
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Transportation and storage (H),1256.741
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),Information and communication (J),135.309
2023,Total Trade in Goods,Exports,Other non-metallic mineral products (C23),"Professional, scientific and technical activities (M)",1223.061
2023,Total Trade in Goods,Exports,Basic metals (C24),Food products (C10),34.41
2023,Total Trade in Goods,Exports,Basic metals (C24),Chemicals and chemical products (C20),14433.503
2023,Total Trade in Goods,Exports,Basic metals (C24),Basic pharmaceutical products and preparations (C21),68.88
2023,Total Trade in Goods,Exports,Basic metals (C24),Rubber and plastic products (C22),5357.539
2023,Total Trade in Goods,Exports,Basic metals (C24),Other non-metallic mineral products (C23),2041.416
2023,Total Trade in Goods,Exports,Basic metals (C24),Basic metals (C24),542502.962
2023,Total Trade in Goods,Exports,Basic metals (C24),"Fabricated metal products, except machinery and equipment (C25)",72363.234
2023,Total Trade in Goods,Exports,Basic metals (C24),Electrical equipment (C27),287.298
2023,Total Trade in Goods,Exports,Basic metals (C24),Machinery and equipment n.e.c. (C28),17098.038
2023,Total Trade in Goods,Exports,Basic metals (C24),Furniture (C31),73.983
2023,Total Trade in Goods,Exports,Basic metals (C24),Other manufacturing (C32),20936.15
2023,Total Trade in Goods,Exports,Basic metals (C24),Repair and installation of machinery and equipment (C33),206.086
2023,Total Trade in Goods,Exports,Basic metals (C24),"Water supply; sewerage, waste management and remediation activities (E)",4785.33
2023,Total Trade in Goods,Exports,Basic metals (C24),Construction (F),4560.981
2023,Total Trade in Goods,Exports,Basic metals (C24),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),904.165
2023,Total Trade in Goods,Exports,Basic metals (C24),"Wholesale trade, except of motor vehicles and motorcycles (G46)",121699.664
2023,Total Trade in Goods,Exports,Basic metals (C24),"Retail trade, except of motor vehicles and motorcycles (G47)",1082.775
2023,Total Trade in Goods,Exports,Basic metals (C24),Transportation and storage (H),982.382
2023,Total Trade in Goods,Exports,Basic metals (C24),Information and communication (J),57.99
2023,Total Trade in Goods,Exports,Basic metals (C24),Financial and insurance activities (K),2624.671
2023,Total Trade in Goods,Exports,Basic metals (C24),"Professional, scientific and technical activities (M)",3666.858
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Food products (C10),1328.272
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Beverages (C11),501.644
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Textiles (C13),1078.911
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Chemicals and chemical products (C20),2282.225
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Basic pharmaceutical products and preparations (C21),2388.386
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Rubber and plastic products (C22),18342.277
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Other non-metallic mineral products (C23),1686.113
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Basic metals (C24),13193.478
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)","Fabricated metal products, except machinery and equipment (C25)",530996.14
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)","Computer, electronic and optical products (C26)",40587.399
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Electrical equipment (C27),859.241
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Machinery and equipment n.e.c. (C28),33612.73
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Other manufacturing (C32),21721.613
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Repair and installation of machinery and equipment (C33),11870.44
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)","Water supply; sewerage, waste management and remediation activities (E)",598.525
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Construction (F),16401.63
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),3947.776
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)","Wholesale trade, except of motor vehicles and motorcycles (G46)",230615.4
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)","Retail trade, except of motor vehicles and motorcycles (G47)",10317.003
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Transportation and storage (H),5669.729
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Information and communication (J),3229.205
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Real estate activities (L),33.47
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)","Professional, scientific and technical activities (M)",5591.052
2023,Total Trade in Goods,Exports,"Fabricated metal products, except machinery and equipment (C25)",Administrative and support service activities (N),3907.308
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)","Agriculture, forestry and fishing (A)",34.164
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Food products (C10),490.467
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Beverages (C11),26.583
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Textiles (C13),129.431
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)","Wood and wood products, except furniture (C16)",8.394
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Paper and paper products (C17),146.957
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Chemicals and chemical products (C20),1072.002
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Basic pharmaceutical products and preparations (C21),13992.102
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Other non-metallic mineral products (C23),113.272
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Basic metals (C24),319.494
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)","Fabricated metal products, except machinery and equipment (C25)",8143.353
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)","Computer, electronic and optical products (C26)",9119174.357
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Electrical equipment (C27),13945.21
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Machinery and equipment n.e.c. (C28),27032.286
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Other manufacturing (C32),1897516.259
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Repair and installation of machinery and equipment (C33),6864.316
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)","Water supply; sewerage, waste management and remediation activities (E)",2297.389
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Construction (F),9223.96
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),6718.33
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)","Wholesale trade, except of motor vehicles and motorcycles (G46)",1422245.763
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)","Retail trade, except of motor vehicles and motorcycles (G47)",385070.612
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Transportation and storage (H),45684.1
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Information and communication (J),876995.881
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)",Financial and insurance activities (K),7980.661
2023,Total Trade in Goods,Exports,"Computer, electronic and optical products (C26)","Professional, scientific and technical activities (M)",73232.776
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Agriculture, forestry and fishing (A)",68.216
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Mining and quarrying (B),23.335
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Food products (C10),141.562
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Wood and wood products, except furniture (C16)",36.008
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Paper and paper products (C17),164.508
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Chemicals and chemical products (C20),6398.628
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Basic pharmaceutical products and preparations (C21),1019.217
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Rubber and plastic products (C22),8257.656
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Other non-metallic mineral products (C23),5737.353
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Basic metals (C24),420.288
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Fabricated metal products, except machinery and equipment (C25)",9394.076
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Computer, electronic and optical products (C26)",245816.853
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Electrical equipment (C27),460624.774
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Machinery and equipment n.e.c. (C28),15178.35
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Motor vehicles, trailers and semi-trailers (C29)",379943.5
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Furniture (C31),873.013
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Other manufacturing (C32),30743.115
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Repair and installation of machinery and equipment (C33),73622.967
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Electricity, gas, steam and air conditioning supply (D)",1705.022
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Water supply; sewerage, waste management and remediation activities (E)",11286.305
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Construction (F),11045.909
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),9117.872
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Wholesale trade, except of motor vehicles and motorcycles (G46)",326595.323
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Retail trade, except of motor vehicles and motorcycles (G47)",25390.401
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Transportation and storage (H),24541.847
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Information and communication (J),138147.636
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Financial and insurance activities (K),5587.678
2023,Total Trade in Goods,Exports,Electrical equipment (C27),"Professional, scientific and technical activities (M)",28131.305
2023,Total Trade in Goods,Exports,Electrical equipment (C27),Administrative and support service activities (N),14117.764
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Agriculture, forestry and fishing (A)",1513.124
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Mining and quarrying (B),3240.797
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Food products (C10),3502.852
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Beverages (C11),475.548
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Textiles (C13),798.523
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Wearing apparel (C14),28.314
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Wood and wood products, except furniture (C16)",1002.391
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Paper and paper products (C17),1288.027
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Printing and reproduction of recorded media (C18),1559.733
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Chemicals and chemical products (C20),2987.716
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Basic pharmaceutical products and preparations (C21),9833.515
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Rubber and plastic products (C22),27945.589
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Other non-metallic mineral products (C23),968.17
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Basic metals (C24),6248.851
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Fabricated metal products, except machinery and equipment (C25)",94212.599
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Computer, electronic and optical products (C26)",185427.84
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Electrical equipment (C27),3386.732
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Machinery and equipment n.e.c. (C28),2156620.727
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Motor vehicles, trailers and semi-trailers (C29)",113217.558
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Other transport equipment (C30),1643.385
