Year,Partner Region,Trade Flow,Type of Ownership,NACE Rev 2 Activity,VALUE
2023,EU27 countries (from 2020),Imports,Domestically controlled,"Electricity, gas, steam and air conditioning supply (D)",
2023,EU27 countries (from 2020),Imports,Domestically controlled,"Water supply; sewerage, waste management and remediation activities (E)",143.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Construction (F),2817.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),10774.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),1276.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",4082.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",5416.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Transportation and storage (H),506.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,"Accommodation and Food and Other Services (I, OTU)",2058.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Information and communication (J),814.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Financial and insurance activities (K),108.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Real estate activities (L),
2023,EU27 countries (from 2020),Imports,Domestically controlled,"Professional, scientific and technical activities (M)",1387.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Administrative and support service activities (N),968.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Unknown,0.0
2023,EU27 countries (from 2020),Imports,Domestically controlled,Total Trade in Goods,23902.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, forestry and fishing (A)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",49.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Mining and quarrying (B),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Industry (B - E),29.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Manufacturing (C),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Food products (C10),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Beverages (C11),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Tobacco products (C12),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Textiles (C13),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wearing apparel (C14),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Leather and related products (C15),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Wood and wood products, except furniture (C16)",0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Paper and paper products (C17),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Printing and reproduction of recorded media (C18),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Coke and refined petroleum products (C19),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Chemicals and chemical products (C20),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Basic pharmaceutical products and preparations (C21),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Rubber and plastic products (C22),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other non-metallic mineral products (C23),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Basic metals (C24),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Computer, electronic and optical products (C26)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Electrical equipment (C27),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Machinery and equipment n.e.c. (C28),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other transport equipment (C30),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Furniture (C31),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other manufacturing (C32),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Repair and installation of machinery and equipment (C33),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Construction (F),9.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),39.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",32.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Transportation and storage (H),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Information and communication (J),13.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Financial and insurance activities (K),8.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Real estate activities (L),0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Professional, scientific and technical activities (M)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Administrative and support service activities (N),6.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Unknown,0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Total Trade in Goods,117.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, forestry and fishing (A)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",9590.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Mining and quarrying (B),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Industry (B - E),3460.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Manufacturing (C),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Food products (C10),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Beverages (C11),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Tobacco products (C12),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Textiles (C13),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Wearing apparel (C14),54.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Leather and related products (C15),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Wood and wood products, except furniture (C16)",136.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Paper and paper products (C17),75.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Printing and reproduction of recorded media (C18),148.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Coke and refined petroleum products (C19),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Chemicals and chemical products (C20),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Basic pharmaceutical products and preparations (C21),29.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Rubber and plastic products (C22),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Other non-metallic mineral products (C23),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Basic metals (C24),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Computer, electronic and optical products (C26)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Electrical equipment (C27),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Machinery and equipment n.e.c. (C28),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Other transport equipment (C30),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Furniture (C31),253.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Other manufacturing (C32),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Repair and installation of machinery and equipment (C33),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",38.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",143.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Construction (F),2808.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),10735.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",4050.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Transportation and storage (H),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Information and communication (J),801.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Financial and insurance activities (K),100.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Real estate activities (L),
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Professional, scientific and technical activities (M)",
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Administrative and support service activities (N),962.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Unknown,0.0
2023,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Total Trade in Goods,23785.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Agriculture, forestry and fishing (A)",
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",867.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Mining and quarrying (B),
2023,EU27 countries (from 2020),Imports,Foreign controlled,Industry (B - E),498.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Manufacturing (C),471.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Food products (C10),60.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Beverages (C11),12.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Tobacco products (C12),0.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Textiles (C13),14.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Wearing apparel (C14),0.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Leather and related products (C15),0.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Wood and wood products, except furniture (C16)",7.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Paper and paper products (C17),12.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Printing and reproduction of recorded media (C18),10.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Coke and refined petroleum products (C19),
2023,EU27 countries (from 2020),Imports,Foreign controlled,Chemicals and chemical products (C20),40.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Basic pharmaceutical products and preparations (C21),43.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Rubber and plastic products (C22),41.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Other non-metallic mineral products (C23),13.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Basic metals (C24),7.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Fabricated metal products, except machinery and equipment (C25)",28.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Computer, electronic and optical products (C26)",31.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Electrical equipment (C27),16.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Machinery and equipment n.e.c. (C28),41.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Motor vehicles, trailers and semi-trailers (C29)",5.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Other transport equipment (C30),
2023,EU27 countries (from 2020),Imports,Foreign controlled,Furniture (C31),8.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Other manufacturing (C32),54.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Repair and installation of machinery and equipment (C33),25.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Electricity, gas, steam and air conditioning supply (D)",
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Water supply; sewerage, waste management and remediation activities (E)",13.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Construction (F),99.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),926.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),52.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",631.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",243.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Transportation and storage (H),56.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Accommodation and Food and Other Services (I, OTU)",102.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Information and communication (J),190.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Financial and insurance activities (K),91.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Real estate activities (L),
2023,EU27 countries (from 2020),Imports,Foreign controlled,"Professional, scientific and technical activities (M)",186.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Administrative and support service activities (N),105.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Unknown,0.0
2023,EU27 countries (from 2020),Imports,Foreign controlled,Total Trade in Goods,2291.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Agriculture, forestry and fishing (A)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Mining and quarrying (B),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Industry (B - E),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Manufacturing (C),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Food products (C10),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Beverages (C11),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Tobacco products (C12),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Textiles (C13),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Wearing apparel (C14),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Leather and related products (C15),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Wood and wood products, except furniture (C16)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Paper and paper products (C17),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Printing and reproduction of recorded media (C18),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Coke and refined petroleum products (C19),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Chemicals and chemical products (C20),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Basic pharmaceutical products and preparations (C21),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Rubber and plastic products (C22),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Other non-metallic mineral products (C23),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Basic metals (C24),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Fabricated metal products, except machinery and equipment (C25)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Computer, electronic and optical products (C26)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Electrical equipment (C27),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Machinery and equipment n.e.c. (C28),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Motor vehicles, trailers and semi-trailers (C29)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Other transport equipment (C30),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Furniture (C31),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Other manufacturing (C32),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Repair and installation of machinery and equipment (C33),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Electricity, gas, steam and air conditioning supply (D)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Construction (F),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Wholesale trade, except of motor vehicles and motorcycles (G46)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Retail trade, except of motor vehicles and motorcycles (G47)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Transportation and storage (H),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Accommodation and Food and Other Services (I, OTU)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Information and communication (J),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Financial and insurance activities (K),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Real estate activities (L),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,"Professional, scientific and technical activities (M)",0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Administrative and support service activities (N),0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Unknown,0.0
2023,EU27 countries (from 2020),Imports,Ownership unknown,Total Trade in Goods,0.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Agriculture, forestry and fishing (A)",850.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",10506.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Mining and quarrying (B),66.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Industry (B - E),3987.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Manufacturing (C),3716.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Food products (C10),442.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Beverages (C11),109.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Tobacco products (C12),
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Textiles (C13),129.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Wearing apparel (C14),54.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Leather and related products (C15),
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Wood and wood products, except furniture (C16)",143.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Paper and paper products (C17),87.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Printing and reproduction of recorded media (C18),158.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Coke and refined petroleum products (C19),
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Chemicals and chemical products (C20),146.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Basic pharmaceutical products and preparations (C21),72.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Rubber and plastic products (C22),184.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Other non-metallic mineral products (C23),220.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Basic metals (C24),85.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Fabricated metal products, except machinery and equipment (C25)",490.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Computer, electronic and optical products (C26)",116.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Electrical equipment (C27),80.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Machinery and equipment n.e.c. (C28),274.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Motor vehicles, trailers and semi-trailers (C29)",47.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Other transport equipment (C30),20.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Furniture (C31),261.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Other manufacturing (C32),234.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Repair and installation of machinery and equipment (C33),342.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Electricity, gas, steam and air conditioning supply (D)",49.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Water supply; sewerage, waste management and remediation activities (E)",156.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Construction (F),2916.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),11700.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),1328.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Wholesale trade, except of motor vehicles and motorcycles (G46)",4713.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Retail trade, except of motor vehicles and motorcycles (G47)",5659.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Transportation and storage (H),562.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Accommodation and Food and Other Services (I, OTU)",2160.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Information and communication (J),1004.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Financial and insurance activities (K),199.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Real estate activities (L),169.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Professional, scientific and technical activities (M)",1573.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Administrative and support service activities (N),1073.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Unknown,0.0
2023,EU27 countries (from 2020),Imports,Total - All Ownership Types,Total Trade in Goods,26193.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Agriculture, forestry and fishing (A)",169.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",1223.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Mining and quarrying (B),
2023,EU27 countries (from 2020),Exports,Domestically controlled,Industry (B - E),1173.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Manufacturing (C),1097.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Food products (C10),184.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Beverages (C11),41.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Tobacco products (C12),0.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Textiles (C13),28.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Wearing apparel (C14),22.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Leather and related products (C15),
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Wood and wood products, except furniture (C16)",
2023,EU27 countries (from 2020),Exports,Domestically controlled,Paper and paper products (C17),24.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Printing and reproduction of recorded media (C18),
2023,EU27 countries (from 2020),Exports,Domestically controlled,Coke and refined petroleum products (C19),0.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Chemicals and chemical products (C20),
2023,EU27 countries (from 2020),Exports,Domestically controlled,Basic pharmaceutical products and preparations (C21),28.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Rubber and plastic products (C22),66.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Other non-metallic mineral products (C23),
2023,EU27 countries (from 2020),Exports,Domestically controlled,Basic metals (C24),
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Fabricated metal products, except machinery and equipment (C25)",130.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Computer, electronic and optical products (C26)",53.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Electrical equipment (C27),32.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Machinery and equipment n.e.c. (C28),106.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Motor vehicles, trailers and semi-trailers (C29)",
2023,EU27 countries (from 2020),Exports,Domestically controlled,Other transport equipment (C30),6.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Furniture (C31),
2023,EU27 countries (from 2020),Exports,Domestically controlled,Other manufacturing (C32),65.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Repair and installation of machinery and equipment (C33),
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Electricity, gas, steam and air conditioning supply (D)",
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Water supply; sewerage, waste management and remediation activities (E)",52.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Construction (F),183.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),1685.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),167.0
2023,EU27 countries (from 2020),Exports,Domestically controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",1121.0
